#Read position (bp)	Clipping profile
0.0	2.4304980689007527
1.0	1.0400523283112992
2.0	1.0206463414965137
3.0	0.9864483787180106
4.0	0.9559144833800616
5.0	0.9211736957955505
6.0	0.9078744880483549
7.0	0.8914540376666132
8.0	0.8757121182923818
9.0	0.8606487299256602
10.0	0.8382572066778308
11.0	0.8199368694750613
12.0	0.8117944973849415
13.0	0.7997166454512638
14.0	0.7862817315025661
15.0	0.7685042191058047
16.0	0.759276197403669
17.0	0.7484197012835093
18.0	0.7353919059393177
19.0	0.7150359757140181
20.0	0.7075721346314084
21.0	0.6952228702947267
22.0	0.6887089726226309
23.0	0.6774453578979652
24.0	0.6664531555763035
25.0	0.6549181284486338
26.0	0.6527468292246019
27.0	0.6475899935675261
28.0	0.6401261524849162
29.0	0.6382262656638883
30.0	0.6463686377540081
31.0	0.6579036648816778
32.0	0.7640259144562388
33.0	0.6351050230293424
34.0	0.6732384656514033
35.0	0.6332051362083144
36.0	0.6608892013147216
37.0	0.6000928230418274
38.0	0.5975144052132895
39.0	0.6000928230418274
40.0	0.6743241152634193
41.0	0.5846223160705998
42.0	0.6940015144812087
43.0	0.5825867230480698
44.0	0.5873364401006397
45.0	0.7039080671908545
46.0	0.6071495455199312
47.0	0.5664376850693322
48.0	0.6038925966838833
49.0	0.5724087579354201
50.0	0.5680661594873563
51.0	0.5566668385611886
52.0	0.5688803966963683
53.0	0.5606023184047465
54.0	0.5599237873972365
55.0	0.5971072866087834
56.0	0.5559883075536786
57.0	0.5563954261581846
58.0	0.5573453695686985
59.0	0.5559883075536786
60.0	0.5589738439867226
61.0	0.5547669517401606
62.0	0.5538170083296466
63.0	0.5572096633671966
64.0	0.5532741835236387
65.0	0.5787869494060139
66.0	0.5555811889491726
67.0	0.5729515827414281
68.0	0.5835366664585838
69.0	0.5614165556137585
70.0	0.5658948602633244
71.0	0.5687446904948662
72.0	0.5682018656888582
73.0	0.572815876539926
74.0	0.5764799439804801
75.0	0.575665706771468
76.0	0.5798725990180299
77.0	0.5897791517276757
78.0	0.5821796044435639
79.0	0.5836723726600858
80.0	0.5851651408766078
81.0	0.5806868362270419
82.0	0.5806868362270419
83.0	0.5901862703321816
84.0	0.5937146315712336
85.0	0.5962930493997715
86.0	0.5991428796313134
87.0	0.5967001680042774
88.0	0.5965644618027754
89.0	0.5937146315712336
90.0	0.5992785858328153
91.0	0.5998214106388234
92.0	0.5990071734298114
93.0	0.5998214106388234
94.0	0.5991428796313134
95.0	0.6052496586989032
96.0	0.613256324587521
97.0	0.612306381177007
98.0	0.6148847990055449
99.0	0.612170674975505
100.0	0.6212629904761389
101.0	0.6253341765211986
102.0	0.6257412951257046
103.0	0.6235699959016727
104.0	0.6234342897001707
105.0	0.6230271710956647
106.0	0.6223486400881548
107.0	0.6237057021031748
108.0	0.6272340633422266
109.0	0.6276411819467327
110.0	0.6308981307827805
111.0	0.6292696563647565
112.0	0.6269626509392225
113.0	0.6302195997752705
114.0	0.6302195997752705
115.0	0.6300838935737686
116.0	0.6285911253572466
117.0	0.6265555323347166
118.0	0.6269626509392225
119.0	0.6247913517151907
120.0	0.6280483005512385
121.0	0.6295410687677605
122.0	0.6303553059767726
123.0	0.6332051362083144
124.0	0.6375477346563783
125.0	0.6416189207014382
126.0	0.6454186943434941
127.0	0.64853993697804
128.0	0.6535610664336139
129.0	0.6568180152696618
130.0	0.6603463765087138
131.0	0.6671316865838135
132.0	0.6748669400694273
133.0	0.6811094253385191
134.0	0.6893875036301409
135.0	0.7024152989743325
136.0	0.7079792532359144
137.0	0.7197856927665881
138.0	0.7205999299756001
139.0	0.7229069354011339
140.0	0.7239925850131499
141.0	0.7302350702822418
142.0	0.7330849005137837
143.0	0.7389202671783694
144.0	0.7364775555513335
145.0	0.7332206067152857
146.0	0.7284708896627158
147.0	0.6942729268842127
148.0	0.6227557586926608
149.0	0.4741574680479748
150.0	0.21984404643323388
